Advertised,AdvertisedLocationName,AdvertisedShortLocationName,PrimaryLocationCode,CountryCode,CountyNo,Deleted,LocationSignature,Prognosticated,OfficialLocationName,Geometry.SWEREF99TM,Geometry.WGS84
True,Norrköping C,Norrköping,2930,SE,[5],False,Nr,True,Norrköpings central,POINT (568681 6495702),POINT (16.181679013862396 58.59626641449276)
True,Norsesund,Norsesund,2947,SE,[14],False,Ns,True,Norsesund,POINT (348049 6416149),POINT (12.438839347674683 57.861336645911805)
True,Norrviken,Norrviken,2941,SE,"[1, 2]",False,Nvk,True,Norrviken,POINT (665733 6594848),POINT (17.92435659586524 59.45936219252686)
True,Notviken,Notviken,2953,SE,[25],False,Nvn,True,Notviken,POINT (827456 7295073),POINT (22.118734557014367 65.61065686280517)
True,Nybro,Nybro,2959,SE,[8],False,Nyb,True,Nybro,POINT (555597 6289081),POINT (15.908953362895629 56.742404760300424)
True,Nynäshamn,Nynäshamn,10705,SE,"[1, 2]",False,Nyc,True,Nynäshamns centrum,POINT (669920 6532689),POINT (17.949664190211806 58.90022886142007)
True,Nödinge,Nödinge,10401,SE,[14],False,Nöe,True,Nödinge,POINT (324721 6420568),POINT (12.042947464456729 57.89244082330511)
True,Osby,Osby,3074,SE,[12],False,O,True,Osby,POINT (437982 6248958),POINT (13.995681763117318 56.381181280021785)
True,Ockelbo,Ockelbo,3031,SE,[21],False,Ob,True,Ockelbo,POINT (593387 6751890),POINT (16.720896053429847 60.891161698352434)
True,Partille,Partille,3105,SE,[14],False,P,True,Partille,POINT (327535 6403532),POINT (12.102643906496683 57.74071029480484)
True,Perstorp,Perstorp,3114,SE,[12],False,Pt,True,Perstorp,POINT (400480 6222416),POINT (13.398581613239386 56.13640272346102)
True,Påarp,Påarp,3140,SE,[12],False,Påa,True,Påarp,POINT (363978 6211486),POINT (12.817187633699554 56.029265565641694)
True,Rotebro,Rotebro,3233,SE,"[1, 2]",False,R,True,Rotebro,POINT (665141 6596623),POINT (17.915298244501987 59.47551423172771)
True,Ronneby,Ronneby,3219,SE,[10],False,Rb,True,Ronneby,POINT (517593 6229093),POINT (15.283598667641009 56.20644565152387)
True,Rävlanda,Rävlanda,3308,SE,[14],False,Rd,True,Rävlanda,POINT (350843 6392987),POINT (12.500280213672255 57.654426432199934)
True,Rydsgård,Rydsgård,3256,SE,[12],False,Rdg,True,Rydsgård,POINT (410778 6148471),POINT (13.588473151860727 55.474231259039854)
True,Rimforsa,Rimforsa,3197,SE,[5],False,Rf,True,Rimforsa,POINT (540141 6443977),POINT (15.681679266485355 58.13530453349308)
True,Rosersberg,Rosersberg,3226,SE,"[1, 2]",False,Rs,True,Rosersberg,POINT (662607 6608649),POINT (17.879821798196343 59.584359913046264)
True,Rättvik,Rättvik,3306,SE,[20],False,Rv,True,Rättvik,POINT (506280 6749950),POINT (15.115692652875229 60.88469674620102)
True,Rydaholm,Rydaholm,3252,SE,[6],False,Rym,True,Rydaholm,POINT (458158 6316083),POINT (14.311463116204644 56.986401279225284)
True,Rydebäck,Rydebäck,3258,SE,[12],False,Ryä,True,Rydebäck,POINT (361656 6204488),POINT (12.783556712742854 55.96577142340749)
True,Rönninge,Rönninge,3326,SE,"[1, 2]",False,Rön,True,Rönninge,POINT (657205 6564844),POINT (17.752228187636437 59.19351266026182)
True,Sandared,Sandared,3371,SE,[14],False,Sae,True,Sandared,POINT (368475 6398515),POINT (12.792492076564741 57.70953651528376)
True,Svalöv,Svalöv,10700,SE,[12],False,Sal,True,Svalöv,POINT (381902 6198067),POINT (13.11051704792555 55.913514218592205)
True,Smålandsstenar,Smålandsstenar,3638,SE,[6],False,Sdr,True,Smålandsstenar,POINT (404136 6336471),POINT (13.414984105550445 57.16143906860037)
True,Svedala,Svedala,3904,SE,[12],False,Sea,True,Svedala,POINT (388343 6152619),POINT (13.232044528222861 55.50688099620982)
True,Skene,Skene,3512,SE,[14],False,See,True,Skene,POINT (359101 6374196),POINT (12.649438937121865 57.48843368625746)
True,Säffle,Säffle,3935,SE,[17],False,Sfl,True,Säffle,POINT (380755 6556651),POINT (12.916233737407348 59.13235022682554)
True,Stehag,Stehag,3702,SE,[12],False,Sg,True,Stehag,POINT (399549 6196149),POINT (13.393432984638935 55.9002942679325)
True,Surahammar,Surahammar,3881,SE,[19],False,Shr,True,Surahammar,POINT (568627 6619365),POINT (16.219628467453287 59.70657890834294)
True,Söderhamn,Söderhamn,10525,SE,[21],False,Shv,True,Söderhamns västra,POINT (609009 6797836),POINT (17.034891208113773 61.299410604921206)
True,Skövde C,Skövde,3592,SE,[14],False,Sk,True,Skövde central,POINT (432874 6472597),POINT (13.851859920356175 58.38903712428387)
True,Skee,Skee,3503,SE,[14],False,Ske,True,Skee,POINT (284841 6537538),POINT (11.262054485200844 58.92340879076546)
True,Skogås,Skogås,3533,SE,"[1, 2]",False,Skg,True,Skogås,POINT (679983 6568735),POINT (18.153571851776203 59.2193568564275)
True,Skänninge,Skänninge,3572,SE,[5],False,Skn,True,Skänninge,POINT (505409 6472429),POINT (15.092523569558676 58.392639451033105)
True,Sala,Sala,3352,SE,[19],False,Sl,True,Sala,POINT (589691 6644223),POINT (16.60451662462646 59.925695404609584)
True,Sandhem,Sandhem,3377,SE,[6],False,Sm,True,Sandhem,POINT (427437 6428069),POINT (13.772749399327958 57.9883218696031)
True,Smedjebacken,Smedjebacken,3631,SE,[20],False,Smj,True,Smedjebacken,POINT (522531 6666683),POINT (15.405616799052288 60.13650713535244)
True,Stenkullen,Stenkullen,3710,SE,[14],False,Sn,True,Stenkullen,POINT (340374 6408690),POINT (12.314619854104063 57.791737150897085)
True,Stenungsund,Stenungsund,3723,SE,[14],False,Snu,True,Stenungsund,POINT (312732 6441211),POINT (11.824676807515196 58.07270857080672)
True,Sandviken,Sandviken,3389,SE,[21],False,Snv,True,Sandviken,POINT (597298 6721135),POINT (16.777588374896403 60.61422943909086)
True,Solna,Solna,3653,SE,"[1, 2]",False,So,True,Solna,POINT (671076 6584623),POINT (18.010330005141068 59.36552593190144)
True,Sollentuna,Sollentuna,3652,SE,"[1, 2]",False,Sol,True,Sollentuna,POINT (667190 6591572),POINT (17.947466934029396 59.429405167707934)
True,Spånga,Spånga,3681,SE,"[1, 2]",False,Spå,True,Spånga,POINT (664563 6586405),POINT (17.897261223464202 59.38410076447727)
True,Skurup,Skurup,3548,SE,[12],False,Srp,True,Skurup,POINT (405082 6149256),POINT (13.498125658989707 55.48021075468925)
True,Storvreta,Storvreta,3801,SE,[3],False,Srv,True,Storvreta,POINT (651119 6649635),POINT (17.706243719460808 59.956302782748)
True,Stenstorp,Stenstorp,3720,SE,[14],False,Ss,True,Stenstorp,POINT (424489 6459817),POINT (13.712659753488648 58.27291618204741)
True,Stockholms S,Stockholms S,3755,SE,"[1, 2]",False,Sst,True,Stockholms Södra,POINT (674193 6578955),POINT (18.06050852395418 59.31342273682387)
True,Segersäng,Segersäng,3401,SE,"[1, 2]",False,Ssä,True,Segersäng,POINT (667991 6547018),POINT (17.92711057987778 59.02950489549047)
True,Säter,Säter,3942,SE,[20],False,St,True,Säter,POINT (541785 6690251),POINT (15.757078737637682 60.34658945301538)
True,Stuvsta,Stuvsta,3840,SE,"[1, 2]",False,Sta,True,Stuvsta,POINT (670885 6572252),POINT (17.997188623995584 59.25466169938883)
True,Stångby,Stångby,3844,SE,[12],False,Stb,True,Stångby,POINT (386970 6179686),POINT (13.199201046767921 55.74965620160393)
True,Stöde,Stöde,3853,SE,[22],False,Std,True,Stöde,POINT (582597 6921968),POINT (16.599124831929124 62.41978681878938)
True,Stora Höga,Stora Höga,3771,SE,[14],False,Sth,True,Stora Höga,POINT (313104 6435169),POINT (11.8357703915746 58.01867921943978)
True,Ställdalen,Ställdalen,3849,SE,[18],False,Stl,True,Ställdalen,POINT (496743 6644109),POINT (14.941722767163421 59.934418517762396)
True,Svågertorp,Svågertorp,10517,SE,[12],False,Stp,True,Svågertorp,POINT (373395 6157521),POINT (12.993273158440894 55.54725788776699)
True,Storlien,Storlien,3787,SE,[23],False,Str,True,Storlien,POINT (354763 7024076),POINT (12.100571603120642 63.31594407134986)
True,Sundbyberg,Sundbyberg,3860,SE,"[1, 2]",False,Sub,True,Sundbyberg,POINT (668912 6584003),POINT (17.971824545792295 59.36083831479455)
True,Sundsvall C,Sundsvall C,3869,SE,[22],False,Suc,True,Sundsvalls central,POINT (619690 6919389),POINT (17.314889256451885 62.38657417412186)
True,Surte,Surte,10512,SE,[14],False,Sue,True,Surte,POINT (322638 6413130),POINT (12.013395408264682 57.82489934528709)
True,Sunne,Sunne,3873,SE,[17],False,Sun,True,Sunne,POINT (396262 6634543),POINT (13.149171401168353 59.83552462113087)
True,Skutskär,Skutskär,3551,SE,[3],False,Sur,True,Skutskär,POINT (631558.2 6723541),POINT (17.404550696400687 60.62603691722789)
True,Sunderby sjukhus,Sunderby sjh,3846,SE,[25],False,Sus,True,Sunderbyns sjukhus,POINT (818281 7301076),POINT (21.935408034495225 65.67328559204886)
True,Sundsvall V,Sundsvall V,3895,SE,[22],False,Suv,True,Sundsvalls västra,POINT (618565 6919673),POINT (17.29334653447057 62.38948105866891)
True,Storvik,Storvik,3800,SE,[21],False,Sv,True,Storvik,POINT (584067 6717197),POINT (16.53429588840136 60.58187774359082)
True,Svenshögen,Svenshögen,3912,SE,[14],False,Svg,True,Svenshögen,POINT (319667 6448919),POINT (11.936140763962769 58.14471655217347)
True,Stockaryd,Stockaryd,3737,SE,[6],False,Sy,True,Stockaryd,POINT (475414 6351951),POINT (14.591878813913752 57.309845250722525)
True,Skillingaryd,Skillingaryd,3518,SE,[6],False,Syd,True,Skillingaryd,POINT (445400 6365443),POINT (14.090712816528699 57.428425416007144)
True,Skyttorp,Skyttorp,3554,SE,[3],False,Syt,True,Skyttorp,POINT (652263 6663405),POINT (17.736900610196518 60.07938488982906)
True,Sävsjö,Sävsjö,3954,SE,[6],False,Sä,True,Sävsjö,POINT (479904 6362288),POINT (14.665566677703065 57.402920395987124)
True,Sävenäs,Sävenäs,3951,SE,[14],False,Säv,True,Sävenäs,POINT (322848 6401955),POINT (12.025185970947291 57.724740149370945)
True,Södertälje Centrum,Södertälje C,3955,SE,"[1, 2]",False,Söc,True,Södertälje centrum,POINT (650142 6564295),POINT (17.628350229841843 59.191144917885794)
True,Södertälje hamn,Södertälje hamn,3976,SE,"[1, 2]",False,Söd,True,Södertälje hamn,POINT (651279 6562834),POINT (17.64721544135771 59.17763490624526)
True,Sölvesborg,Sölvesborg,3989,SE,[10],False,Sög,True,Sölvesborg,POINT (474033 6211661),POINT (14.583113646717372 56.04944438955689)
True,Sösdala,Sösdala,1334,SE,[12],False,Söla,True,Sösdala,POINT (417804 6210920),POINT (13.680791442749944 56.03643863164526)
True,Södertälje Syd (SL),Södertälje Syd,3995,SE,"[1, 2]",False,Söu,True,Södertälje syd undre,POINT (651243 6561248),POINT (17.645486471394364 59.16341999348851)
True,Södertälje Syd,Södertälje S,3956,SE,"[1, 2]",False,Söö,True,Södertälje syd övre,POINT (651385 6561240),POINT (17.6479616619591 59.163297664863094)
True,Töreboda,Töreboda,4297,SE,[14],False,T,True,Töreboda,POINT (449426 6507486),POINT (14.12717127314256 58.70457312083429)
True,Tobo,Tobo,4123,SE,[3],False,Tbo,True,Tobo,POINT (645729 6683169),POINT (17.633759596372364 60.25903601691429)
True,Tenhult,Tenhult,4085,SE,[6],False,Th,True,Tenhult,POINT (459870 6396091),POINT (14.32660545380366 57.705215486957584)
True,Trollhättan,Trollhättan,4212,SE,[14],False,Thn,True,Trollhättan,POINT (341647 6463908),POINT (12.298873376340353 58.287612874777075)
True,Tierp,Tierp,4096,SE,[3],False,Tip,True,Tierp,POINT (638685 6692565),POINT (17.51306676084631 60.34578295422762)
True,Tällberg,Tällberg,4284,SE,[20],False,Tlg,True,Tällberg,POINT (501110 6742600),POINT (15.020406765177164 60.81875584952782)
True,Tomelilla,Tomelilla,4129,SE,[12],False,Tli,True,Tomelilla,POINT (433728 6156035),POINT (13.949663119726432 55.54583465147683)
True,Tranås,Tranås,4185,SE,[6],False,Tns,True,Tranås,POINT (498531 6432951),POINT (14.975121272943591 58.03808892343431)
True,Tanum,Tanum,4069,SE,[14],False,Tnu,True,Tanum,POINT (285477 6514089),POINT (11.295587319811254 58.713577026430556)
True,Torpshammar,Torpshammar,4161,SE,[22],False,To,True,Torpshammar,POINT (568855 6927554),POINT (16.3354008022405 62.47271057042378)
True,Teckomatorp,Teckomatorp,4078,SE,[12],False,Tp,True,Teckomatorp,POINT (380020 6193332),POINT (13.08252386550333 55.87052818605295)
True,Trekanten,Trekanten,10666,SE,[8],False,Tre,True,Trekanten,POINT (568176 6284874),POINT (16.113449651491333 56.70294806612262)
True,Trelleborg,Trelleborg,4196,SE,[12],False,Trg,True,Trelleborg,POINT (383466 6137672),POINT (13.161120579130548 55.371501490761055)
True,Triangeln,Triangeln,1586,SE,[12],False,Tri,True,Triangeln,POINT (374018 6162537),POINT (13.00085368294847 55.59246336718954)
True,Timrå,Timrå,4102,SE,[22],False,Trå,True,Timrå,POINT (620084 6930534),POINT (17.330270338082407 62.48640255949459)
True,Tungelsta,Tungelsta,4245,SE,"[1, 2]",False,Ts,True,Tungelsta,POINT (674467 6555486),POINT (18.046493758919006 59.10284954181301)
True,Tumba,Tumba,4239,SE,"[1, 2]",False,Tu,True,Tumba,POINT (662096 6565716),POINT (17.83838550833623 59.199494366904986)
True,Tullinge,Tullinge,4238,SE,"[1, 2]",False,Tul,True,Tullinge,POINT (665884 6566571),POINT (17.9052694038482 59.20569892535356)
True,Tyringe,Tyringe,4266,SE,[12],False,Ty,True,Tyringe,POINT (412950 6224732),POINT (13.598412186323952 56.15964233350984)
True,Trångsund,Trångsund,4223,SE,"[1, 2]",False,Tåd,True,Trångsund,POINT (678632 6569613),POINT (18.13066307125546 59.22780109051692)
True,Tjörnarp,Tjörnarp,10534,SE,[12],False,Tö,True,Tjörnarp,POINT (414638 6207090),POINT (13.63121216417745 56.001482608471)
True,Uppsala C,Uppsala,4351,SE,[3],False,U,True,Uppsala central,POINT (648345 6638550),POINT (17.648693798655493 59.857881695242824)
True,Ulriksdal,Ulriksdal,4326,SE,"[1, 2]",False,Udl,True,Ulriksdal,POINT (670491 6586185),POINT (18.00129056914428 59.37977062747633)
True,Undersåker,Undersåker,4341,SE,[23],False,Un,True,Undersåker,POINT (411745 7021898),POINT (13.23846885366964 63.314993800919815)
True,Upplands Väsby,Upplands Väsby,4348,SE,"[1, 2]",False,Upv,True,Upplands Väsby,POINT (664013 6601588),POINT (17.89923385754455 59.52048495090614)
True,Uddevalla C,Uddevalla C,4314,SE,[14],False,Uv,True,Uddevalla central,POINT (319985 6472264),POINT (11.923436825363476 58.35422333264074)
True,Umeå C,Umeå C,4337,SE,[24],False,Uå,True,Umeå central,POINT (758960 7088780),POINT (20.26700334655757 63.83014533560526)
True,Umeå Ö,Umeå Ö,1581,SE,[24],False,Uåö,True,Umeå östra,POINT (760375 7087563),POINT (20.293588086309867 63.81822126522059)
True,Vara,Vara,4428,SE,[14],False,Vaa,True,Vara,POINT (379809 6459592),POINT (12.951510270992562 58.260961626051056)
True,Vargön,Vargön,4433,SE,[14],False,Vag,True,Vargön,POINT (347369 6471725),POINT (12.391194628511307 58.35977255869299)
True,Västra Bodarne,Västra Bodarne,4636,SE,[14],False,Vbd,True,Västra Bodarne,POINT (350250 6418989),POINT (12.474109686005058 57.887564063113516)
True,Veddige,Veddige,4458,SE,[13],False,Vdi,True,Veddige,POINT (339402 6350213),POINT (12.336845388307346 57.26668289186623)
True,Väse,Väse,4609,SE,[17],False,Ve,True,Väse,POINT (434849 6583110),POINT (13.853246863626778 59.38163802001435)
True,Vedum,Vedum,4461,SE,[14],False,Ved,True,Vedum,POINT (382272 6449271),POINT (12.99868028028284 58.168983330510805)
True,Vissefjärda,Vissefjärda,10587,SE,[8],False,Vfa,True,Vissefjärda,POINT (535828 6266114),POINT (15.582586127205035 56.53801694107895)
True,Vänersborg C,Vänersborg,4590,SE,[14],False,Vg,True,Vänersborg central,POINT (343207 6473870),POINT (12.318685010835518 58.377548601526115)
True,Vega,Vega,10680,SE,"[1, 2]",False,Vga,True,Vega,POINT (679142 6565064.8),POINT (18.13584086403241 59.186802674612046)
True,Vaggeryd,Vaggeryd,4374,SE,[6],False,Vgd,True,Vaggeryd,POINT (448782 6373168),POINT (14.145410360404165 57.498203707616604)
True,Vårgårda,Vårgårda,4579,SE,[14],False,Vgå,True,Vårgårda,POINT (370633 6434276),POINT (12.80925354843142 58.03114356824591)
True,Vattholma,Vattholma,4449,SE,[3],False,Vha,True,Vattholma,POINT (652177 6657351),POINT (17.730865274322923 60.02511867897652)
True,Vagnhärad,Vagnhärad,4376,SE,[4],False,Vhd,True,Vagnhärad,POINT (643765 6536707),POINT (17.498783959607128 58.94583469808809)
True,Västerhaninge,Västerhaninge,4617,SE,"[1, 2]",False,Vhe,True,Västerhaninge,POINT (677618 6557882),POINT (18.103366434537257 59.12303313671654)
True,Vimmerby,Vimmerby,4512,SE,[8],False,Vib,True,Vimmerby,POINT (551218 6391520),POINT (15.858462320723191 57.66303493137932)
True,Västra Ingelstad,V. Ingelstad,10669,SE,[12],False,Vid,True,Västra Ingelstad,POINT (380367 6151119),POINT (13.106475463677562 55.491522423556574)
True,Västervik,Västervik,4623,SE,[8],False,Vk,True,Västervik,POINT (597764 6402690),POINT (16.64287593474375 57.755631714103885)
True,Vännäs,Vännäs,4594,SE,[24],False,Vns,True,Vännäs,POINT (732865 7095690),POINT (19.74900555457025 63.91027427264983)
True,Vingåker,Vingåker,4520,SE,[4],False,Vr,True,Vingåker,POINT (550295 6545070),POINT (15.876508029039424 59.042101762097225)
True,Vislanda,Vislanda,4543,SE,[7],False,Vs,True,Vislanda,POINT (466797 6293992),POINT (14.45650337604128 56.7886537497031)
True,Vikingstad,Vikingstad,4502,SE,[5],False,Vsd,True,Vikingstad,POINT (525319 6471487),POINT (15.432983290791181 58.38348056693227)
True,Virsbo,Virsbo,4532,SE,[19],False,Vso,True,Virsbo,POINT (560711 6637637),POINT (16.084287791100923 59.87185510640207)
True,Vetlanda,Vetlanda,4483,SE,[6],False,Vta,True,Vetlanda,POINT (504902 6364804),POINT (15.081629041381186 57.425938775894494)
